Author	subscription_deleted	submission_status_viewed	submission_updated	user_enrolment_deleted	group_created	blog_entry_created	course_module_viewed	notes_viewed	subscribers_viewed	submission_form_viewed	group_member_removed	all_submissions_downloaded	discussion_deleted	assessable_uploaded	course_viewed	user_created	user_graded	role_assigned	user_enrolment_created	course_updated	subscription_created	blog_entry_updated	course_module_created	user_report_viewed	assessment_evaluated	submission_assessed	folder_updated	blog_entries_viewed	user_loggedout	course_module_deleted	submission_viewed	assessment_reevaluated	submission_reassessed	role_unassigned	post_updated	group_member_added	user_loggedinas	post_deleted	blog_comment_deleted	message_contact_blocked	calendar_event_updated	course_resources_list_viewed	grade_report_viewed	discussion_created	blog_entry_deleted	user_list_viewed	activity_report_viewed	course_searched	course_user_report_viewed	discussion_subscription_created	user_login_failed	report_viewed	user_profile_viewed	user_password_updated	course_module_instance_list_viewed	phase_switched	discussion_viewed	langpack_updated	discussion_subscription_deleted	user_loggedin	tag_flagged	user_updated	blog_comment_created	course_module_updated	recent_activity_viewed	blog_association_created	calendar_event_created	message_viewed	message_contact_added	submission_created	message_contact_unblocked	message_contact_removed	message_sent	post_created	ActionCount	Time
379	0	0	9	0	0	7	448	0	0	0	0	0	0	16	57	0	0	0	0	0	0	9	0	0	0	0	0	150	4	0	114	0	3	0	1	0	0	0	0	0	0	0	25	2	1	0	0	0	0	0	300	0	0	0	0	0	75	0	0	112	0	0	0	0	0	16	0	0	0	9	0	0	0	4	1362	34216
380	0	0	8	0	0	6	328	0	0	0	0	0	0	10	80	0	0	0	0	0	0	7	0	0	0	0	0	38	19	0	40	0	3	0	0	0	0	0	3	0	0	0	52	1	0	1	0	0	37	0	6	0	4	0	0	0	14	0	0	421	0	0	3	0	0	13	0	0	0	6	0	0	0	1	1101	21115
381	0	0	6	0	0	7	209	0	0	0	0	0	0	6	4	0	0	0	0	0	0	10	0	0	0	0	0	48	1	0	13	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	2	0	7	0	1	0	0	0	5	0	0	290	0	0	3	0	0	17	0	0	0	6	0	0	0	0	641	13723
382	0	0	0	0	0	0	156	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	9	3	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	2	0	5	0	0	0	0	0	5	0	0	280	0	0	3	0	0	0	0	0	0	0	0	0	0	0	473	8588
383	0	0	20	0	0	6	929	0	0	0	0	0	0	42	138	0	0	0	0	0	0	7	0	3	0	0	0	87	0	0	322	0	1	0	4	0	0	0	0	0	0	0	48	10	0	6	0	0	0	4	297	0	10	0	0	0	122	0	0	143	0	0	0	0	0	13	0	9	0	20	0	0	15	8	2264	65898
384	0	0	7	0	0	8	318	0	0	0	0	0	3	24	61	0	0	0	0	0	0	8	0	0	0	0	0	50	0	0	17	0	0	0	0	0	0	0	0	0	0	0	20	15	0	3	0	0	0	16	295	0	3	0	0	0	77	0	0	68	0	0	0	0	0	16	0	25	0	5	0	0	18	2	1059	26857
385	0	0	7	0	0	6	282	0	0	0	0	0	0	10	157	0	0	0	0	0	1	6	0	0	0	0	0	43	20	0	64	0	4	0	1	0	0	0	3	0	0	0	43	1	1	0	0	1	6	0	5	0	2	0	0	0	17	0	0	346	0	0	3	0	0	12	0	609	0	7	0	0	6	1	1664	22497
386	0	0	6	0	0	7	496	0	0	0	0	0	0	23	93	0	0	0	0	0	0	7	0	0	0	0	0	63	2	0	77	0	3	0	0	0	0	0	3	0	0	0	23	6	0	2	0	0	2	5	6	0	1	0	0	0	109	0	0	402	0	0	3	0	0	14	0	8	0	6	0	0	36	11	1414	20994
387	0	0	7	0	0	7	365	0	0	0	0	0	0	17	110	0	0	0	0	0	0	9	0	0	0	0	0	49	0	0	78	0	2	0	0	0	0	0	3	0	0	0	13	5	1	0	0	0	2	8	6	0	0	0	0	0	44	0	0	347	0	0	3	0	0	16	0	9	0	6	0	0	23	5	1135	22081
388	0	0	11	0	0	6	403	0	0	0	0	0	0	24	69	0	0	0	0	0	0	8	0	0	0	0	0	76	4	0	86	0	0	0	0	0	0	0	3	0	0	0	14	5	0	0	0	0	2	5	7	0	1	0	0	0	48	0	0	375	0	0	3	0	0	14	0	22	0	6	0	0	37	8	1237	20728
389	0	0	5	0	0	6	251	0	0	0	0	0	0	5	48	0	0	0	0	0	0	8	0	0	0	0	0	41	4	0	24	0	0	0	0	0	0	0	3	0	0	0	5	0	0	0	0	0	2	0	8	0	2	0	0	0	5	0	0	337	0	0	3	0	0	14	0	0	0	5	0	0	0	0	776	14591
390	0	0	15	0	0	6	301	0	0	0	0	0	0	34	138	0	0	0	0	0	0	15	0	2	0	0	0	61	0	0	128	0	0	0	2	0	0	0	0	0	0	0	15	8	0	14	0	0	0	3	296	0	5	0	0	0	65	0	0	125	0	0	0	0	0	21	0	8	0	6	0	0	12	9	1289	29815
391	0	0	8	0	0	6	345	0	0	0	0	0	0	48	78	0	0	0	0	0	0	7	0	3	0	0	0	48	2	0	67	0	1	0	4	0	0	0	3	0	0	0	5	17	0	1	0	0	2	18	8	0	3	0	0	0	122	0	0	327	0	0	3	0	0	13	0	45	0	8	0	0	162	19	1373	26633
392	0	1	8	0	0	7	462	0	0	0	0	0	0	25	29	0	0	0	0	0	0	7	0	0	0	0	0	44	6	0	100	0	0	0	0	0	0	0	3	0	0	0	62	6	1	2	0	0	2	7	13	0	0	0	0	0	76	0	0	411	0	0	3	0	0	14	0	15	0	6	0	0	36	11	1357	23151
393	0	1	14	0	0	7	600	0	0	0	0	0	0	32	139	0	0	0	0	0	0	8	0	11	0	0	0	71	4	0	96	0	6	0	0	0	0	0	0	0	0	0	27	0	2	7	0	0	0	2	369	0	6	2	0	0	142	0	0	171	0	0	0	0	0	15	0	0	0	6	0	0	0	18	1756	37460
394	0	0	6	0	0	6	191	0	0	0	0	0	0	6	59	0	0	0	0	0	0	6	0	0	0	0	0	57	1	0	25	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1	0	0	3	0	284	0	0	0	0	0	13	0	0	61	0	0	0	0	0	12	0	0	0	6	0	0	0	0	742	17085
395	0	0	8	0	0	7	442	0	0	0	0	0	0	28	111	0	0	0	0	0	0	9	0	6	0	0	0	64	3	0	128	0	8	0	2	0	0	0	3	0	0	0	17	1	0	6	0	0	3	10	6	0	5	0	0	0	99	0	0	337	0	0	3	0	0	16	0	18	0	8	0	0	68	17	1433	29720
396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	282	7721
397	0	3	9	0	0	6	511	0	0	0	0	0	0	18	156	0	0	0	0	0	0	9	0	6	0	0	0	180	8	0	120	0	0	0	4	0	0	0	3	0	0	0	26	3	0	5	0	0	2	0	6	0	7	0	0	0	39	0	0	406	0	0	3	0	0	15	0	0	0	6	0	0	0	2	1553	34965
398	0	2	12	0	0	6	457	0	0	0	0	0	0	25	68	0	0	0	0	0	0	6	0	0	0	0	0	41	5	0	80	0	5	0	1	0	0	0	3	0	0	0	28	3	1	0	0	0	2	5	5	0	0	0	0	0	73	0	2	363	0	0	3	0	0	12	0	3	0	10	0	0	5	9	1235	23240
399	0	0	7	0	0	8	448	0	0	0	0	0	0	66	83	0	0	0	0	0	0	8	0	6	0	0	0	43	0	0	122	0	4	0	0	0	0	0	0	0	0	0	5	16	0	5	0	0	0	6	289	0	5	0	0	0	167	0	1	97	0	0	0	0	0	16	0	9	0	7	0	0	19	43	1480	39285
400	0	0	10	0	0	7	1018	1	1	0	0	0	0	49	44	0	824	0	0	0	0	11	0	7	381	5	0	462	11	0	60	222	67	0	0	0	0	0	0	0	0	0	56	6	0	4	0	0	0	11	384	3	6	0	0	33	209	0	0	119	0	0	0	0	0	18	0	18	0	6	0	0	69	33	4155	86543
401	0	0	8	0	0	8	283	0	0	0	0	0	0	24	78	0	0	0	0	0	0	8	0	0	0	0	0	38	4	0	117	0	1	0	0	0	0	0	0	0	0	0	21	6	2	0	0	0	0	8	301	0	0	0	0	0	68	0	0	93	0	0	0	0	0	16	0	21	0	8	0	0	53	10	1176	24558
402	0	0	7	0	0	6	367	0	0	0	0	0	0	15	38	0	0	0	0	0	0	10	0	0	0	0	0	65	1	0	88	0	4	0	0	0	0	0	0	0	0	0	21	3	0	0	0	0	0	2	302	0	1	0	1	0	57	0	0	117	0	0	0	0	0	16	0	0	0	6	0	0	0	5	1132	22121
403	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	2	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	2	0	4	0	0	0	0	0	5	0	0	268	0	0	3	0	0	0	0	0	0	0	0	0	0	0	456	7622
404	0	6	23	0	0	6	1082	0	0	0	0	0	0	51	190	0	0	0	0	0	0	8	0	19	0	0	0	142	14	0	54	0	4	0	0	0	0	0	3	0	0	0	54	12	0	9	0	0	4	7	8	0	11	0	0	0	184	0	0	450	0	0	3	0	0	14	0	20	0	9	0	0	64	16	2467	55436
405	0	0	0	0	0	0	143	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	14	2	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	2	0	4	0	0	0	0	0	5	0	0	269	0	0	3	0	0	0	0	0	0	0	0	0	0	0	457	7604
406	0	0	7	0	0	9	367	0	0	0	0	0	0	19	214	0	0	0	0	0	0	10	0	6	0	0	0	75	2	0	138	0	4	0	0	0	0	0	0	0	0	0	26	3	2	4	0	0	0	5	357	0	5	0	0	0	81	0	1	145	0	0	0	0	0	19	0	9	0	6	0	0	20	9	1543	30626
407	0	0	6	0	0	7	397	0	0	0	0	0	0	10	16	0	0	0	0	0	0	12	0	0	0	0	0	54	9	0	97	0	0	0	0	0	0	0	3	0	0	0	33	2	0	1	0	0	2	0	5	0	0	0	0	0	20	0	0	320	0	0	3	0	0	19	0	0	0	6	0	0	0	2	1024	20196
408	0	1	8	0	0	7	461	0	0	0	0	0	0	8	165	0	0	0	0	0	0	9	0	1	0	0	0	57	7	0	87	0	0	0	0	0	0	0	3	0	0	0	57	0	0	5	0	0	2	0	12	0	5	0	0	0	9	0	0	357	0	0	3	0	0	16	0	0	0	6	0	0	0	0	1286	22656
409	0	0	11	0	0	6	616	0	0	0	0	0	0	73	72	0	0	0	0	0	0	8	0	0	0	0	0	37	0	0	111	0	5	0	1	0	0	1	0	0	0	0	15	14	5	0	0	0	0	7	12	0	1	0	0	0	346	0	0	150	0	0	0	0	0	14	0	13	0	6	0	0	31	47	1602	40393
410	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	2	0	4	0	0	0	0	0	4	0	0	236	0	0	4	0	0	0	0	0	0	0	0	0	0	0	388	7339
411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	4	0	0	0	0	0	0	0	0	0	0	0	28	889
412	0	0	7	0	0	7	347	0	0	0	0	0	0	24	99	0	0	0	0	0	0	8	0	0	0	0	0	47	2	0	77	0	0	0	0	0	0	0	0	0	0	0	6	7	1	1	0	0	0	4	448	0	0	0	0	0	64	0	0	93	0	0	0	0	0	15	0	8	0	7	0	0	36	10	1318	16667
413	0	0	8	0	0	6	241	0	0	0	0	0	0	17	67	0	0	0	0	0	0	6	0	0	0	0	0	35	48	0	57	0	0	0	0	0	0	0	0	0	0	0	1	7	0	3	0	0	0	7	662	0	0	0	0	0	24	0	0	66	0	0	0	0	0	12	0	7	0	8	0	0	10	2	1294	16657
414	0	0	7	0	0	7	181	0	0	0	0	0	0	30	64	0	0	0	0	0	0	7	0	0	0	0	0	26	1	0	56	0	3	0	0	0	0	0	0	0	0	0	6	17	0	0	0	0	0	8	830	0	0	0	0	0	23	0	0	73	0	0	0	0	0	14	0	8	0	6	0	0	45	6	1418	27143
415	0	5	10	0	0	7	1933	0	0	0	0	0	0	51	172	0	0	0	0	0	0	7	0	3	0	0	0	72	29	0	141	0	0	0	2	0	0	0	0	0	0	0	18	12	0	2	0	0	3	7	579	0	7	1	0	0	256	0	0	1644	0	0	0	0	0	14	0	21	0	9	0	0	46	27	5078	51379
416	0	0	0	0	0	1	17	0	0	0	0	0	0	0	10	0	0	0	0	0	0	1	0	0	0	0	0	40	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	927	0	0	0	0	0	0	0	0	6	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1006	14887
417	0	0	7	0	0	6	205	0	0	0	0	0	0	13	107	0	0	0	0	0	0	6	0	0	0	0	0	25	0	0	82	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	3	1059	0	0	0	0	0	29	0	0	95	0	0	0	0	0	12	0	9	0	6	0	0	17	3	1689	23584
418	0	0	7	0	0	9	199	0	0	0	0	0	0	18	94	0	0	0	0	0	0	10	0	0	0	0	0	58	5	0	53	0	1	0	0	0	0	0	0	0	0	0	4	3	2	1	0	0	1	0	964	0	0	0	0	0	55	0	0	60	0	0	0	0	0	19	0	0	0	6	0	0	0	8	1577	21605
419	0	0	6	0	0	9	407	0	0	0	0	0	0	22	56	0	0	0	0	0	0	9	0	0	0	0	0	103	1	0	107	0	0	0	2	0	0	0	0	0	0	0	13	6	4	1	0	0	0	1	965	0	0	0	0	0	74	0	0	110	0	0	7	0	0	18	0	3	0	6	0	0	8	8	1946	29369
420	0	0	7	0	0	6	202	0	0	0	0	0	0	10	78	0	0	0	0	0	0	6	0	0	0	0	0	47	0	0	76	0	0	0	0	0	0	0	0	0	0	0	4	2	0	1	0	0	0	1	1050	0	0	0	0	0	36	0	0	78	0	0	0	0	0	12	0	0	0	7	0	0	0	1	1624	18472
421	0	0	9	0	0	6	533	0	0	0	0	0	0	47	35	0	0	0	0	0	0	6	0	7	0	0	0	37	0	0	119	0	4	0	7	0	0	0	0	0	0	0	18	2	0	3	0	0	0	0	975	0	5	0	0	0	202	0	0	117	0	0	0	0	0	12	0	0	0	7	0	0	0	29	2180	37010
422	0	5	6	0	0	6	235	0	0	0	0	0	0	6	78	0	0	0	0	0	0	7	0	0	0	0	0	77	1	0	85	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	985	0	0	0	0	0	12	0	0	63	0	0	3	0	0	13	0	0	0	6	0	0	0	0	1606	24845
423	0	0	13	0	0	7	607	0	0	0	0	0	0	46	76	0	0	0	0	0	0	8	0	0	0	0	0	121	3	0	46	0	1	0	4	0	0	0	0	0	0	0	26	18	2	3	0	0	0	8	833	0	2	0	0	0	160	0	0	112	0	0	0	0	0	15	0	26	0	7	0	0	34	11	2189	39110
424	0	10	12	0	0	7	1037	0	0	0	0	0	0	42	193	0	0	0	0	0	0	8	0	0	0	0	0	109	1	0	255	0	1	0	2	0	0	0	3	0	0	0	40	11	1	2	0	0	2	4	608	0	1	0	0	0	232	0	0	520	0	0	8	0	0	15	0	13	0	7	0	0	32	17	3193	59249
425	0	6	8	0	0	8	270	0	0	0	0	0	0	8	76	0	0	0	0	0	0	8	0	0	0	0	0	53	0	0	11	0	0	0	0	0	0	0	0	0	0	0	24	0	2	0	0	1	0	0	942	0	0	0	0	0	4	0	0	70	0	0	0	0	0	16	0	0	0	8	0	0	0	0	1515	22776
426	0	0	7	0	0	8	115	0	0	0	0	0	0	7	68	0	0	0	0	0	0	8	0	3	0	0	0	118	0	0	25	0	0	0	0	0	0	0	0	0	0	0	3	0	2	2	0	0	0	0	942	0	14	0	0	0	0	0	0	61	0	0	0	0	0	16	0	0	0	6	0	0	0	0	1405	21283
427	0	0	6	0	0	9	502	0	0	0	0	0	0	19	182	0	0	0	0	0	0	10	0	4	0	0	0	348	1	0	196	0	5	0	0	0	0	0	0	0	0	0	14	6	3	1	0	0	0	0	1007	0	2	0	0	0	55	0	0	114	0	0	3	0	0	19	0	0	0	6	0	0	0	7	2519	35889
428	0	1	6	0	0	8	376	0	0	0	0	0	0	47	104	0	0	0	0	0	0	8	0	1	0	0	0	100	3	0	110	0	3	0	6	0	0	1	0	0	0	0	18	8	2	2	0	0	0	10	918	0	0	0	0	0	157	0	0	92	0	0	0	0	0	16	0	16	0	6	0	0	41	27	2087	43084
429	0	0	6	0	0	8	194	0	0	0	0	0	0	7	60	0	0	0	0	0	0	9	0	0	0	0	0	35	1	0	89	0	1	0	0	0	0	0	0	0	0	0	2	0	1	4	0	0	0	0	938	0	1	0	0	0	9	0	0	75	0	0	0	0	0	17	0	0	0	6	0	0	0	1	1464	19846
430	0	0	11	0	0	8	480	0	0	0	0	0	0	18	24	0	0	0	0	0	0	8	0	0	0	0	0	53	3	0	115	0	0	0	1	0	0	0	3	0	0	0	26	1	2	2	0	0	2	0	666	0	2	0	0	0	39	0	0	397	0	0	7	0	0	16	0	0	0	6	0	0	0	5	1895	28710
431	0	0	8	0	0	8	395	0	0	0	0	0	0	18	116	0	0	0	0	0	0	11	0	0	0	0	0	53	1	0	63	0	10	0	0	0	0	0	0	0	0	0	13	3	1	0	0	0	0	2	709	0	1	1	0	0	40	0	0	341	0	0	0	0	0	19	0	7	0	6	0	0	20	7	1853	27196
432	0	0	8	0	0	6	325	0	0	0	0	0	0	8	32	0	0	0	0	0	0	6	0	11	0	0	0	48	10	0	44	0	2	0	0	0	0	0	3	0	0	0	9	0	1	1	0	0	6	0	658	0	11	0	0	0	13	0	0	382	0	0	3	0	0	12	0	0	0	7	0	0	0	0	1606	19622
433	0	0	7	0	0	8	586	0	0	0	0	0	0	34	138	0	0	0	0	0	0	9	0	0	0	0	0	72	5	0	141	0	3	0	0	0	0	0	0	0	0	0	16	14	0	0	0	0	2	14	626	0	0	1	0	0	116	0	0	352	0	0	3	0	0	17	0	30	0	6	0	0	24	13	2237	32398
434	0	0	11	0	0	7	216	0	0	0	0	0	0	18	39	0	0	0	0	0	0	8	0	0	0	0	0	52	3	0	30	0	0	0	0	0	0	0	0	0	0	0	8	6	0	1	0	0	0	6	935	0	2	0	0	0	23	0	0	85	0	0	0	0	0	15	0	7	0	10	0	0	6	1	1489	25669
435	0	2	7	0	0	7	246	0	0	0	0	0	0	23	237	0	0	0	0	0	0	8	0	0	0	0	0	58	0	0	70	0	4	0	1	0	0	0	0	0	0	0	18	8	0	1	0	3	0	6	1047	0	2	0	0	0	105	0	0	79	0	0	0	0	0	15	0	7	0	6	0	0	35	7	2002	29696
436	0	0	9	0	0	9	764	0	0	0	0	0	0	31	116	0	0	0	0	0	0	10	0	0	0	0	0	87	4	0	88	0	3	0	0	0	0	0	3	0	0	0	15	7	3	1	0	0	2	4	652	0	1	0	0	0	159	0	0	411	0	0	8	0	0	19	0	12	0	8	0	0	40	15	2481	36637
437	0	0	0	0	0	0	255	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	27	2	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	2	0	659	0	1	0	0	0	6	0	0	364	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1336	13728
438	0	70	10	0	0	7	332	0	0	0	0	0	0	22	94	0	0	0	0	0	0	7	0	7	0	0	0	51	0	0	74	0	3	0	0	0	0	0	3	0	0	0	20	12	0	0	0	0	2	9	655	0	5	0	0	0	16	0	0	354	0	0	5	0	0	14	0	9	0	8	0	0	46	0	1835	21393
439	0	0	7	0	0	6	358	0	0	0	0	0	0	50	205	0	0	0	0	0	0	8	0	0	0	0	0	134	1	0	131	0	6	0	5	0	0	0	0	0	0	0	23	24	0	2	0	0	0	11	969	0	1	0	0	0	128	0	0	63	0	0	6	0	0	14	0	23	0	6	0	0	97	14	2292	38886
440	0	0	8	0	0	9	583	0	0	0	0	0	0	15	177	0	0	0	0	0	0	9	0	0	0	0	0	129	4	0	191	0	2	0	0	0	0	0	0	0	0	0	55	4	3	2	0	0	1	2	1028	0	4	0	0	0	85	0	0	179	0	0	0	0	0	18	0	2	0	8	0	0	12	3	2533	41292
441	0	0	7	0	0	6	395	0	0	0	0	0	0	9	162	0	0	0	0	0	0	6	0	0	0	0	0	67	6	0	79	0	1	0	0	0	0	1	3	0	0	0	14	0	0	0	0	0	2	0	656	0	0	0	0	0	20	0	0	376	0	0	4	0	0	12	0	0	0	7	0	0	0	2	1835	19775
442	0	0	8	0	0	5	680	0	0	0	0	0	0	17	67	0	0	0	0	0	1	7	0	0	0	0	0	278	14	0	168	0	1	0	0	0	0	0	3	0	0	0	22	6	0	0	0	0	3	7	647	0	12	0	0	0	85	0	0	346	0	0	6	0	0	12	0	10	0	6	0	0	19	3	2433	36880
443	0	0	8	0	0	7	838	0	0	0	0	0	0	19	258	0	0	0	0	0	0	7	0	5	0	0	0	157	15	0	224	0	2	0	2	0	0	0	0	0	0	0	34	2	0	0	0	0	1	0	650	0	13	0	0	0	108	0	0	244	0	0	0	0	0	14	0	0	0	6	0	0	0	7	2621	39764
444	0	0	10	0	0	5	294	0	0	0	0	0	0	55	78	0	0	0	0	0	0	5	0	0	0	0	0	36	1	0	81	0	1	0	11	0	0	0	0	0	0	0	7	13	0	2	0	4	0	13	673	0	0	0	0	0	112	0	0	71	0	0	1	0	0	10	0	23	0	9	0	0	74	21	1610	22664
445	0	0	7	0	0	7	625	0	0	0	0	0	0	63	143	0	0	0	0	0	0	7	0	21	0	0	0	90	0	0	213	0	4	0	0	0	0	0	0	0	0	0	23	14	0	10	0	0	0	20	964	0	3	0	0	0	285	0	0	112	0	0	1	0	0	14	0	20	0	7	0	0	69	42	2764	56487
446	0	0	0	0	0	0	15	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	828	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	867	12900
447	0	0	9	0	0	8	895	0	0	0	0	0	0	43	200	0	0	0	0	0	1	8	0	0	0	0	0	78	5	0	194	0	2	0	2	0	0	1	0	0	0	0	51	9	1	3	0	0	0	7	1035	0	0	0	0	0	211	0	0	207	0	0	0	0	0	16	0	540	0	6	0	0	73	23	3628	55768
448	0	0	7	0	0	9	334	0	0	0	0	0	0	24	109	0	0	0	0	0	0	9	0	15	0	0	0	48	2	0	108	0	2	0	3	0	0	0	0	0	0	0	32	8	2	7	0	0	1	6	1015	2	15	0	0	0	62	0	0	108	0	0	0	0	0	18	0	7	0	7	0	0	15	6	1981	26745
449	0	1	6	0	0	6	428	0	0	0	0	0	0	22	19	0	0	0	0	0	0	6	0	0	0	0	0	59	2	0	143	0	2	0	0	0	0	0	0	0	0	0	27	7	0	0	0	0	0	4	981	1	2	0	0	0	77	0	0	97	0	0	1	0	0	12	0	7	0	6	0	0	30	9	1955	32934
450	0	0	9	0	0	11	544	0	0	0	0	0	0	16	146	0	0	0	0	0	0	11	0	0	0	0	0	90	6	0	132	0	2	0	0	0	0	0	3	0	0	0	36	1	4	4	0	0	2	2	655	0	6	0	0	0	48	0	0	386	0	0	3	0	0	22	0	13	0	8	0	0	40	6	2206	28557
451	0	0	13	0	0	7	434	0	0	0	0	0	0	49	120	0	0	0	0	0	0	7	0	4	0	0	0	42	8	0	119	0	6	0	1	0	0	0	3	0	0	0	9	16	1	0	0	0	2	4	655	0	14	0	0	0	138	0	0	358	0	0	3	0	0	14	0	5	0	6	0	0	16	19	2073	35429
452	0	0	5	0	0	7	304	0	0	0	0	0	0	6	37	0	0	0	0	0	0	7	0	0	0	0	0	46	6	0	52	0	8	0	0	0	0	0	3	0	0	0	16	0	1	3	0	0	2	0	651	0	1	0	0	0	23	0	0	321	0	0	3	0	0	14	0	0	0	5	0	0	0	1	1522	19787
453	0	0	8	0	0	5	470	0	0	0	0	0	1	34	79	0	0	0	0	0	0	6	0	7	0	0	0	65	2	0	165	0	13	0	1	0	0	0	0	0	0	0	14	10	0	14	0	0	0	9	955	0	9	0	0	0	100	0	0	109	0	0	0	0	0	11	0	25	0	5	0	0	108	15	2240	29863
454	0	0	9	0	0	7	467	0	0	0	0	0	0	32	121	0	0	0	0	0	0	7	0	10	0	0	0	64	1	0	154	0	3	0	1	0	0	0	0	0	0	0	14	11	0	1	0	0	0	5	916	0	7	0	0	0	104	0	0	139	0	0	0	0	0	14	0	12	0	8	0	1	27	11	2146	31862
455	0	0	1	0	0	0	176	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	2	0	0	0	0	0	0	0	3	0	0	0	2	0	0	1	0	0	2	0	521	0	0	0	0	0	6	0	0	277	0	0	3	0	0	0	0	0	0	1	0	0	0	0	1016	12198
456	0	0	7	0	0	8	309	0	0	0	0	0	0	17	142	0	0	0	0	0	0	11	0	0	0	0	0	72	0	0	134	0	8	0	1	0	0	0	0	0	0	0	2	2	2	7	0	0	0	4	970	0	3	0	0	0	61	0	0	127	0	0	0	0	0	19	0	3	0	6	0	0	1	7	1923	24310
457	0	0	18	0	0	8	585	0	0	0	0	0	0	32	120	0	0	0	0	0	0	10	0	6	0	0	0	61	2	0	115	0	12	0	0	0	0	2	3	0	0	0	35	6	0	3	0	0	9	2	523	0	4	0	0	0	84	0	0	446	0	0	3	0	0	18	0	2	0	6	0	0	6	8	2129	31534
458	0	2	11	0	0	8	486	0	0	0	0	0	0	20	98	0	0	0	0	0	0	9	0	0	0	0	0	90	19	0	133	0	0	0	1	0	0	0	3	0	0	0	23	4	0	4	0	0	4	0	662	0	4	0	0	0	44	0	0	405	0	0	4	0	0	17	0	0	0	6	0	0	0	4	2061	32649
459	0	5	7	0	0	6	224	0	0	0	0	0	0	11	14	0	0	0	0	0	0	11	0	3	0	0	0	79	1	0	37	0	1	0	0	0	0	0	0	0	0	0	1	2	0	2	0	0	1	2	935	0	7	1	0	0	26	0	0	69	0	0	0	0	0	17	0	4	0	7	0	0	14	2	1489	23430
460	0	0	12	0	0	7	673	0	0	0	0	0	0	33	276	0	0	0	0	0	0	7	0	13	0	0	0	75	25	0	221	0	3	0	1	0	0	1	3	0	0	0	11	10	0	0	0	0	3	6	618	0	12	0	0	0	132	0	1	383	0	0	3	0	0	14	0	15	0	11	0	0	28	10	2607	34409
461	0	0	0	0	0	0	35	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	2	0	0	0	0	0	1051	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1113	12239
462	0	0	7	0	0	12	618	0	0	0	0	0	0	28	174	0	0	0	0	0	0	12	0	0	0	0	0	85	6	0	108	0	7	0	3	0	0	1	3	0	0	0	22	3	5	1	0	0	2	3	653	0	0	0	0	0	124	0	0	441	0	0	3	0	0	24	0	17	0	6	0	0	41	15	2424	35606
463	0	2	9	0	0	7	610	0	0	0	0	0	0	20	119	0	0	0	0	0	0	8	0	65	0	0	0	207	9	0	35	0	0	0	3	0	0	0	27	0	0	0	56	3	0	24	0	1	2	2	660	1	28	0	0	0	110	0	0	411	0	0	49	0	0	15	0	0	0	7	0	0	1	5	2496	38882
464	0	0	10	0	0	7	624	0	0	0	0	0	0	22	22	0	0	0	0	0	0	7	0	0	0	0	0	86	24	0	127	0	2	0	0	0	0	0	3	0	0	0	23	5	0	3	0	1	8	3	595	0	22	0	0	0	54	0	0	434	0	0	3	0	0	14	0	15	0	8	0	0	19	7	2148	34077
